prem_id	premise	hypothesis_id	hypothesis	label
prem100	Pandemiak erakarri dittun begi bistako kaltiez gain, gertautakuak ikaragarri nabarmendu eta azaleratu dittu Europar Batasunan ahuleziyak eta, bestiak beste, salatu dittu Europako berrikuntza teknologikuan gainbehera eta lidergo industrialik eza.	prem100_hyp0	Gertatutakoak garbi utzi du, pandemiak eragindako kalteez bestealde, Europar Batasuna ahula dela eta ez dela berrikuntza teknologiko eta industrialaren munduko liderra.	0
prem101	Plazaik eskuratzen ez duen pertsonak itxaron-zerrendan sartzen dia, zozketan ordena berian.	prem101_hyp2	Plazarik eskuratzen ez baduzu, zozketa batean sartuko zara, itxaronzerrendako hurrenkera erabikitzeko.	2
prem101	Plazaik eskuratzen ez duen pertsonak itxaron-zerrendan sartzen dia, zozketan ordena berian.	prem101_hyp1	Plaza eskuratzen ez duten pertsonek zozketa batean parte hartzeko aukera dute.	1
prem101	Plazaik eskuratzen ez duen pertsonak itxaron-zerrendan sartzen dia, zozketan ordena berian.	prem101_hyp0	Plazarik lortu ezean, itxaronzerrendan sartuko zara, zozketaren ordena mantenduz.	0
prem102	Ez bagea irudikatzen, irudikatuak izango gea.	prem102_hyp1	Ez bagara irudikatzen, guri buruzko iritzi okerrak ugarituko dira.	1
prem102	Ez bagea irudikatzen, irudikatuak izango gea.	prem102_hyp0	Geuk geure burua irudikatzen ez badugu, besteek irudikatuko gaituzte.	0
prem102	Ez bagea irudikatzen, irudikatuak izango gea.	prem102_hyp2	Ez bagara irudikatzen, guri buruzko irudikapenak existitzeari utziko dio.	2
prem103	Eusko Jaurlaritzak azpimarrau du 2003an hasi zala Ertzaintza Tratu Txarren Prebentziyoako Protokolua aplikatzen atxilotuen lege-bermia indartzeko.	prem103_hyp0	Ertzaintza Tratu Txarren Prebentziorako Protokoloa 2003tik dago indarrean atxilotuen eskubideak bermatzeko, Eusko Jaurlaritzaren arabera.	0
prem103	Eusko Jaurlaritzak azpimarrau du 2003an hasi zala Ertzaintza Tratu Txarren Prebentziyoako Protokolua aplikatzen atxilotuen lege-bermia indartzeko.	prem103_hyp2	Eusko Jaurlaritzaren esanetan, Ertzaintza Tratu Txarren Prebentziorako Protokoloa 2003an hasi zen ezartzen, presoen askatze prozesua arintzeko.	2
prem103	Eusko Jaurlaritzak azpimarrau du 2003an hasi zala Ertzaintza Tratu Txarren Prebentziyoako Protokolua aplikatzen atxilotuen lege-bermia indartzeko.	prem103_hyp1	Eusko Jaurlaritza 2003ko urtarrilean hasi zen Ertzaintza Tratu Txarren Prebentziorako Protokoloa lantzen atxilotuen lege-bermea indartzeko.	1
prem104	Heteropatriarkatuan kalte-ordainak etxe barruetan daue, eta maitasun erromantikuan eraikitako harreman afektibo-sexualak dia hoyen erakusgarri.	prem104_hyp2	Maitasun erromantikoan eraikitako harreman afektibo-sexualak heteropatriarkatuaren aurka borrokatzera ohituta daude.	2
prem104	Heteropatriarkatuan kalte-ordainak etxe barruetan daue, eta maitasun erromantikuan eraikitako harreman afektibo-sexualak dia hoyen erakusgarri.	prem104_hyp1	Maitasun erromantikoan eraikitako harreman afektibo-sexualek adierazten dutena aintzat hartu behar da.	1
prem104	Heteropatriarkatuan kalte-ordainak etxe barruetan daue, eta maitasun erromantikuan eraikitako harreman afektibo-sexualak dia hoyen erakusgarri.	prem104_hyp0	Maitasun erromantikoan eraikitako harreman afektibo-sexualek frogatzen dute heteropatriarkatuaren eragina nonahi dela.	0
prem105	Ebook-ian irakurri deten aurrenengo liburua izan da ta gustau zait esperientziya.	prem105_hyp2	Ebook formatuko liburu bat jada irakurri arren, gustatu zait esperientzia.	2
prem105	Ebook-ian irakurri deten aurrenengo liburua izan da ta gustau zait esperientziya.	prem105_hyp1	Ez nuen espero ebook-ean irakurriko nuen lehen liburua hain esperientzia polita izatea.	1
prem105	Ebook-ian irakurri deten aurrenengo liburua izan da ta gustau zait esperientziya.	prem105_hyp0	Hau ebook formatuan irakurri dudan liburu bakarra da eta atsegin zen esperientzia. 	0
prem106	Masterizaziyo lanian oaingo hontan ere Andy Hippy Baldwin ibili da, Londresko Metropolis estudiyuan.	prem106_hyp1	Andy Hippy Baldwin-ek masterizazio lan guztia Londreseko Metropolis estudioan egin du.	1
prem106	Masterizaziyo lanian oaingo hontan ere Andy Hippy Baldwin ibili da, Londresko Metropolis estudiyuan.	prem106_hyp2	Masterizazio lanean lehenbizikoz aritu da Andy Hippy Baldwin, Londreseko Metropolis estudioan.	2
prem106	Masterizaziyo lanian oaingo hontan ere Andy Hippy Baldwin ibili da, Londresko Metropolis estudiyuan.	prem106_hyp0	Londreseko Metropolis estudioko Andy Hippy Baldwin-ek berriro lagundu du masterizazio lanean.	0
prem107	2018ko abenduan 4ian sozietatian izena ta xedia aldatu zittun, bere jarduera-eremua Ibar Ezkerrea eta Txorierrira zabaltzeko asmoz.	prem107_hyp0	2018ko urte bukaeran aldatu ziren sozietatearen izena eta xedea, bere ekintzak Ibar Ezkerrean eta Txorierrian ere eskaintzeko xedearekin.	0
prem107	2018ko abenduan 4ian sozietatian izena ta xedia aldatu zittun, bere jarduera-eremua Ibar Ezkerrea eta Txorierrira zabaltzeko asmoz.	prem107_hyp2	2018ko abenduaren 4an sozietatearen izena eta xedea aldatu zituen, bere jarduera-eremua Bilboko eremu guztietara hedatzeko asmoarekin. 	2
prem107	2018ko abenduan 4ian sozietatian izena ta xedia aldatu zittun, bere jarduera-eremua Ibar Ezkerrea eta Txorierrira zabaltzeko asmoz.	prem107_hyp1	2018ko urtean sozietatearen izena eta xedea aldatzeaz gain, jarduera mota ere aldatu zuen.	1
prem108	Sari banaketa honek euskeratik indako itzulpengintza baliyuan jartzia du helburu.	prem108_hyp2	Sari banaketa honek euskarara egindako itzulpengintza balioan jartzea du helburu.	2
prem108	Sari banaketa honek euskeratik indako itzulpengintza baliyuan jartzia du helburu.	prem108_hyp1	Sari banaketa honen helburu bakarra euskaratik egindako itzulpengintza balioan jartzea da.	1
prem108	Sari banaketa honek euskeratik indako itzulpengintza baliyuan jartzia du helburu.	prem108_hyp0	Sari banaketa honen xedea euskaratik egiten den itzulpenen balioa goraipatzea da.	0
prem109	Aspaldi sartu ginan liskar hontan ta daoneko ez du atzea bueltaik.	prem109_hyp2	Orain dela gutxi sartu ginen borroka honetan eta ez du atzera bueltarik.	2
prem109	Aspaldi sartu ginan liskar hontan ta daoneko ez du atzea bueltaik.	prem109_hyp1	Aspaldi hasi ginen borrokatzen eta ez dugu irabazteko modurik.	1
prem109	Aspaldi sartu ginan liskar hontan ta daoneko ez du atzea bueltaik.	prem109_hyp0	Aspalditik dugu istilu hau eta ezin dugu atzera egin.	0
prem110	Eskubidiak irabazteko legen bat hautsi berra dao beti.	prem110_hyp0	Eskubide gehiago erdietsi nahi izanez gero, debekatuta dagoen zerbait egin behar da beti.	0
prem110	Eskubidiak irabazteko legen bat hautsi berra dao beti.	prem110_hyp2	Eskubide gehiago beti lortzen dira legeak errespetatzen badira.	2
prem110	Eskubidiak irabazteko legen bat hautsi berra dao beti.	prem110_hyp1	Zenbat eta lege gehiago hautsi, orduan eta eskubide gehiago irabazi.	1
prem111	Gidariyak datu interesgarriyak eman dittu eta oso entretenigarriya izan da.	prem111_hyp0	Gidariak eskaini dituen datu interesgarriek esperientzia entretenigarri bihurtu dute.	0
prem111	Gidariyak datu interesgarriyak eman dittu eta oso entretenigarriya izan da.	prem111_hyp2	Gidariak eskainitako datuen interesa eskasekoa izan arren, esperientzia entretenigarria izan da.	2
prem111	Gidariyak datu interesgarriyak eman dittu eta oso entretenigarriya izan da.	prem111_hyp1	Gidaria entretenitu da beretzat interesgarria izan diren datuak emanez.	1
prem112	Aspaldiko ametsa zan Praga ezautzia.	prem112_hyp2	Praga ezagutzen du aspalditik.	2
prem112	Aspaldiko ametsa zan Praga ezautzia.	prem112_hyp1	Praga ezagutu duela amestu du.	1
prem112	Aspaldiko ametsa zan Praga ezautzia.	prem112_hyp0	Praga ezagutzeko gogo handia izan du denbora luzez.	0
prem113	Euskeran munduan gabiltzanok ondo asko dakigu ze nekagarriya dan gure interesak defendatzia.	prem113_hyp2	Euskararen munduan gabiltzanok ongi pasatzen dugu gure interesak defendatuz.	2
prem113	Euskeran munduan gabiltzanok ondo asko dakigu ze nekagarriya dan gure interesak defendatzia.	prem113_hyp1	Euskararen munduan gabiltzanok gure interesak defendatzeaz nekatuta gaude.	1
prem113	Euskeran munduan gabiltzanok ondo asko dakigu ze nekagarriya dan gure interesak defendatzia.	prem113_hyp0	Euskararen munduan gabiltzanok badakigu gure interesak defentatzeak nola nekatzen duen.	0
prem114	Amazonek dronekin banaketak itteko patentia sartu du.	prem114_hyp1	Amazonek patenteak sartzeko dronak banatu ditu.	1
prem114	Amazonek dronekin banaketak itteko patentia sartu du.	prem114_hyp2	Amazon dronekin banaketak egiteko patentea noiz sartu zain dago.	2
prem114	Amazonek dronekin banaketak itteko patentia sartu du.	prem114_hyp0	Paketeak dronekin banatzeko patentea bidali du Amazonek.	0
prem115	Santutxuar asko hurbildu dia Gaztetxe ingurura itxieran kontra protestatzea.	prem115_hyp0	Santutxun bizi den jende asko etorri da gaztetxea irekita mantentzeko eskatzera.	0
prem115	Santutxuar asko hurbildu dia Gaztetxe ingurura itxieran kontra protestatzea.	prem115_hyp1	Santutxuar ugarik inguratu dute gaztetxea itxieraren aurka protestatzeko.	1
prem115	Santutxuar asko hurbildu dia Gaztetxe ingurura itxieran kontra protestatzea.	prem115_hyp2	Santutxuar ugari hurbildu da gaztetxea ixteko eskatzera.	2
prem116	Musika oso garrantzitsua izan da nere bizitzan.	prem116_hyp2	Musikak nire bizitzan duen oraingo garrantzia berria da.	2
prem116	Musika oso garrantzitsua izan da nere bizitzan.	prem116_hyp1	Musika oso garrantzitsua omen da bizitzan.	1
prem116	Musika oso garrantzitsua izan da nere bizitzan.	prem116_hyp0	Musikaren garrantzia sumatu dut bizitzan zehar.	0
prem117	Indarra bea naturala da, beraz bere erabilerak ezin du ona eo txarra izan baliyo absolutu bat bezela.	prem117_hyp1	Indarra erabiltzeaz baliatu dena ona edo txarra den esatea ezin dugu normalizatu.	1
prem117	Indarra bea naturala da, beraz bere erabilerak ezin du ona eo txarra izan baliyo absolutu bat bezela.	prem117_hyp0	Indarra naturala denez, bere erabilera ona edo txarra den esateko modu absoluturik ez dago.	0
prem117	Indarra bea naturala da, beraz bere erabilerak ezin du ona eo txarra izan baliyo absolutu bat bezela.	prem117_hyp2	Indarraren erabilera ona edo txarra den jakiteko, balio absolutuak ezin naturalagoak dira.	2
prem118	Momentu zehatzetan jendian erantzuna eta konpromisua argi azaltzen da.	prem118_hyp0	Une zehatzetan jendeak erantzuten du arazoei.	0
prem118	Momentu zehatzetan jendian erantzuna eta konpromisua argi azaltzen da.	prem118_hyp1	Jendea beti dago prest edozer egiteko.	1
prem118	Momentu zehatzetan jendian erantzuna eta konpromisua argi azaltzen da.	prem118_hyp2	Une zehatzetan jendea beldurtzen da	2
prem119	Gazteok Eraikitzen dinamikan baitan proposautako 18 proiektuei ekarpenak ittia izango da biyarko egunan helburua.	prem119_hyp0	Proiektuen artean gaztetxe berri bat eraikitzea dago.	0
prem119	Gazteok Eraikitzen dinamikan baitan proposautako 18 proiektuei ekarpenak ittia izango da biyarko egunan helburua.	prem119_hyp2	Biharko ekarpena hurrengo astera mugituko da.	2
prem119	Gazteok Eraikitzen dinamikan baitan proposautako 18 proiektuei ekarpenak ittia izango da biyarko egunan helburua.	prem119_hyp1	Gazteok Eraikitzen 2018ko martxoan sortu zen.	1
prem120	Nik bestian hizkuntza ikasten badet, baina bestiak ez badu neria errespetatzen, bere hizkuntza hitzeitia ez da irekitze keinu bat, mendekotasun eta sumisio keinua baizik.	prem120_hyp2	Beste hizkuntzak errespetatzea beharrezkoa da.	2
prem120	Nik bestian hizkuntza ikasten badet, baina bestiak ez badu neria errespetatzen, bere hizkuntza hitzeitia ez da irekitze keinu bat, mendekotasun eta sumisio keinua baizik.	prem120_hyp1	Beste hizkuntzak ikastea ona da pertsonentzat.	1
prem120	Nik bestian hizkuntza ikasten badet, baina bestiak ez badu neria errespetatzen, bere hizkuntza hitzeitia ez da irekitze keinu bat, mendekotasun eta sumisio keinua baizik.	prem120_hyp0	Beste pertsona nire hizkuntza ez badu errespetatzen gauza bat argi dago, beren gurasoek ez zuten ondo zaindu bere semeak.	0
prem121	Paraje earra da mendiya eta itxasuak bat itten duen hau.	prem121_hyp2	Mendiak eta itsasoak zaborrez beteta dauda.	2
prem121	Paraje earra da mendiya eta itxasuak bat itten duen hau.	prem121_hyp1	Mundua leku ederrez beteta dago.	1
prem121	Paraje earra da mendiya eta itxasuak bat itten duen hau.	prem121_hyp0	Mendia eta itsasoa topatzen diren tokian edertasuna aurkitu dezakezu.	0
prem122	Norbean elkarte, enpresa edo erakundian dinamikai astindu bat emateko tresnak proposatzen dia bertan.	prem122_hyp1	Dinamika aldatzea jendearen adimena irekitzen du.	1
prem122	Norbean elkarte, enpresa edo erakundian dinamikai astindu bat emateko tresnak proposatzen dia bertan.	prem122_hyp2	Dinamika aldatzea arazo asko ekarri dezake, adibidez deserosotasuna.	2
prem122	Norbean elkarte, enpresa edo erakundian dinamikai astindu bat emateko tresnak proposatzen dia bertan.	prem122_hyp0	Dinamika aldatzeko modu hoberena bestearen larruan sartzea da.	0
prem123	Lucia gizon batekin ezkonduta dao.	prem123_hyp2	Lucia dibortziatua da.	2
prem123	Lucia gizon batekin ezkonduta dao.	prem123_hyp0	Gizon bat Luciarekin ezkonduta dago.	0
prem123	Lucia gizon batekin ezkonduta dao.	prem123_hyp1	Gizonezkoak eta emakumeak maiz ezkontzen dira.	1
prem124	Ez dao Euskal Herriyan antzerkiya Lete bezainbeste ikuspuntutatik praktikau dunik.	prem124_hyp2	Letek ez du hainbeste ikuspuntutatik lan egin.	2
prem124	Ez dao Euskal Herriyan antzerkiya Lete bezainbeste ikuspuntutatik praktikau dunik.	prem124_hyp1	500 urtez egin dira antzezlanak.	1
prem124	Ez dao Euskal Herriyan antzerkiya Lete bezainbeste ikuspuntutatik praktikau dunik.	prem124_hyp0	Lete sari asko irabazi zuen bere antzerki antzezlanagatik.	0
prem125	Iaz erabaki nun 40. urteurrena goitik eta sarri ospau ber nula.	prem125_hyp2	Nire 40 urteurrena ahaztu nuen.	2
prem125	Iaz erabaki nun 40. urteurrena goitik eta sarri ospau ber nula.	prem125_hyp1	Urteurrenak garrantzitsuak dira.	1
prem125	Iaz erabaki nun 40. urteurrena goitik eta sarri ospau ber nula.	prem125_hyp0	Nire 40 urteurrenean munduko festa izan nuen.	0
prem126	Alderdi politiko guztiyetako ordezkariyak dazkan Administraziyo Kontseiluak zuzentzen du sozietatia eta Batzar Nagusiya Udalbatzarra bea da.	prem126_hyp0	Alderdi politikoen artean PP, PNV, PSO, eta Sumar daude.	0
prem126	Alderdi politiko guztiyetako ordezkariyak dazkan Administraziyo Kontseiluak zuzentzen du sozietatia eta Batzar Nagusiya Udalbatzarra bea da.	prem126_hyp2	Udalbatzarra ez da politikariena, funtzionarioena eta herritarrena baizik.	2
prem126	Alderdi politiko guztiyetako ordezkariyak dazkan Administraziyo Kontseiluak zuzentzen du sozietatia eta Batzar Nagusiya Udalbatzarra bea da.	prem126_hyp1	Udalbatzarra Eusko Jaurlaritzarekin batera egiten du lan.	1
prem127	Hasieratik helburua finkau zuen: elebidun orekatuak izatia gure seme-alabak.	prem127_hyp0	Gure helburua da seme-alabak izatea.	0
prem127	Hasieratik helburua finkau zuen: elebidun orekatuak izatia gure seme-alabak.	prem127_hyp1	Denon seme-alabak elebidun izan beharko zuten.	1
prem127	Hasieratik helburua finkau zuen: elebidun orekatuak izatia gure seme-alabak.	prem127_hyp2	Ez dute seme-alabarik nahi.	2
prem128	2016ko maiatzan 1ian, ADES Espeleologia Elkartiak labar-arte multzo garrantzitsua aurkitu zun Lekeitioko Armintxe kobazuluan.	prem128_hyp1	Labar-artea zaharrena K.a. 600. urtekoa da.	1
prem128	2016ko maiatzan 1ian, ADES Espeleologia Elkartiak labar-arte multzo garrantzitsua aurkitu zun Lekeitioko Armintxe kobazuluan.	prem128_hyp2	Labar-artea graffiti bat izan zen.	2
prem128	2016ko maiatzan 1ian, ADES Espeleologia Elkartiak labar-arte multzo garrantzitsua aurkitu zun Lekeitioko Armintxe kobazuluan.	prem128_hyp0	Labar-artea bisoi baten ehizari buruzkoa zen.	0
prem129	Eta ogi goxua erosi deu mormoien baserriyan.	prem129_hyp1	Ogiak ona dago bat edo bi egunetarako.	1
prem129	Eta ogi goxua erosi deu mormoien baserriyan.	prem129_hyp2	Mormoiei erosi diegun ogia gogorra eta zapore gabekoa da	2
prem129	Eta ogi goxua erosi deu mormoien baserriyan.	prem129_hyp0	Mormoiek egin duten ogia oso goxoa da.	0
prem130	Tortura salatu zenuen arren ez zan zabaldu notiziya.	prem130_hyp2	Tortura egin zutela mundua ezustean hartu zuen.	2
prem130	Tortura salatu zenuen arren ez zan zabaldu notiziya.	prem130_hyp1	Norbait torturatzea munduko gauza txarrena da.	1
prem130	Tortura salatu zenuen arren ez zan zabaldu notiziya.	prem130_hyp0	3 urtez egon ziren torturatzen gizajo hori.	0
prem131	Umoria oso aldakorra da, asko fluktuatzeu.	prem131_hyp0	Betidanik dakigu bere umorea aldakorra dela.	0
prem131	Umoria oso aldakorra da, asko fluktuatzeu.	prem131_hyp1	Pertsona baten umorea ez da beti berdina.	1
prem131	Umoria oso aldakorra da, asko fluktuatzeu.	prem131_hyp2	Beti pozik dago.	2
prem132	Ze Donostira jun zaittezke garraio publikuan, edo inguruko auzon batian aparkatu, edo ordaintzeko parking batian.	prem132_hyp2	Ez joan Donostiara dena oso gareztia da.	2
prem132	Ze Donostira jun zaittezke garraio publikuan, edo inguruko auzon batian aparkatu, edo ordaintzeko parking batian.	prem132_hyp1	Bilbotik Donostiara autobuses garraioa ordu bat eta erdi da gutxi gora behera.	1
prem132	Ze Donostira jun zaittezke garraio publikuan, edo inguruko auzon batian aparkatu, edo ordaintzeko parking batian.	prem132_hyp0	Garraio publiko bat hartzen baduzue hartu autobusa, ez pentsa trena hartzean ere.	0
prem133	Arratsaldeko seiretan hasiko da dokumentala Uztaldi gaztetxian.	prem133_hyp2	Uztaldi gaztetxeari telebista apurtu zaio.	2
prem133	Arratsaldeko seiretan hasiko da dokumentala Uztaldi gaztetxian.	prem133_hyp1	Uztaldi gaztetxea gazteez beteta dago.	1
prem133	Arratsaldeko seiretan hasiko da dokumentala Uztaldi gaztetxian.	prem133_hyp0	Uztaldi gaztetxea arratsaldeetan irekita dago.	0
prem134	Monogamia fidelak prometitzen dittun bukaera zoriontsuak ez dia uste bezain ohikuak.	prem134_hyp1	Monogamia eta poligamia kontrakoak dira.	1
prem134	Monogamia fidelak prometitzen dittun bukaera zoriontsuak ez dia uste bezain ohikuak.	prem134_hyp2	Monogamia maitagarrien ipuinetan bezala beti amaiera zoriontsua dakar.	2
prem134	Monogamia fidelak prometitzen dittun bukaera zoriontsuak ez dia uste bezain ohikuak.	prem134_hyp0	Amaiera zoriontsua izateko lan egin behar duzu.	0
prem135	Indarrez inposautako errealitate batei aurre itteko indarra beharrezkua da, hasteko.	prem135_hyp1	Errealitate bati aurre egiteko lehenik prest egon behar zara.	1
prem135	Indarrez inposautako errealitate batei aurre itteko indarra beharrezkua da, hasteko.	prem135_hyp0	Indarra bakarrik ez da nahikoa, iraunkortasuna ere behar da.	0
prem135	Indarrez inposautako errealitate batei aurre itteko indarra beharrezkua da, hasteko.	prem135_hyp2	Indarrez inposatutako errealitate baten aurka lehen urratsa komunikazioa da.	2
prem136	Astialdiko Begirale eta Zuzendari ikastaruekin batea, Eusko Jaurlaritzak luzautako Titulaziyo Ofizialen artian dao.	prem136_hyp0	Astialdiko Begirale 150 orduko ikastaroa da eta modu estentsiboan zein intentsiboan egin daiteke.	0
prem136	Astialdiko Begirale eta Zuzendari ikastaruekin batea, Eusko Jaurlaritzak luzautako Titulaziyo Ofizialen artian dao.	prem136_hyp2	Astialdiko Begirale ikastaroa gobernu zentrala luzatutako Titulazio Ofizialen artean dago.	2
prem136	Astialdiko Begirale eta Zuzendari ikastaruekin batea, Eusko Jaurlaritzak luzautako Titulaziyo Ofizialen artian dao.	prem136_hyp1	Ikastaroak modu hoberenak dira gauza berriak ikasteko.	1
prem137	ON Bizkaia Sariyek jarduera ekonomikua eta lanpostuak sortzeko enpresek indako ekarpena goraipatzen due.	prem137_hyp2	Sortzen diren behin-behineko lanpostuak dira eta horregatik ez genuke premio bat eman behar.	2
prem137	ON Bizkaia Sariyek jarduera ekonomikua eta lanpostuak sortzeko enpresek indako ekarpena goraipatzen due.	prem137_hyp1	Gaur egungo lanak gero eta aurreratuagoak dira orain dela 1000 urterekin alderatuta.	1
prem137	ON Bizkaia Sariyek jarduera ekonomikua eta lanpostuak sortzeko enpresek indako ekarpena goraipatzen due.	prem137_hyp0	Urte honetan 1.300.000 lanpostu berriak sortu dira.	0
prem138	Plazer haundiya izan zan gora alleatzia.	prem138_hyp1	Helburuak betetzea izugarria da	1
prem138	Plazer haundiya izan zan gora alleatzia.	prem138_hyp0	Gora iritsi genuenean bistak ederrak ziren.	0
prem138	Plazer haundiya izan zan gora alleatzia.	prem138_hyp2	Ez genuen gora iritsi Mikelek hanka apurtu zuelako.	2
prem139	Ikastaro zehatzak antolauko dia urtian zihar gai ezberdinak jorratzeko: espaziyuak, psikomotrizitatia...	prem139_hyp1	Ikastaroen helburua beti da jendeari gauza berriak irkatea.	1
prem139	Ikastaro zehatzak antolauko dia urtian zihar gai ezberdinak jorratzeko: espaziyuak, psikomotrizitatia...	prem139_hyp0	Ikastaroen artean arte moderno abstraktua hoberena da, Mikel dagoeneko izena eman du.	0
prem139	Ikastaro zehatzak antolauko dia urtian zihar gai ezberdinak jorratzeko: espaziyuak, psikomotrizitatia...	prem139_hyp2	Ikastaroak alferrikakoak dira, jendea ez duelako ezer ikasten ez badute lan egiten.	2
prem140	Gogoeta sakonak in dittu gure artian egoeran inguruan.	prem140_hyp0	Gurfe arteari buruz asko hitz egin dugu.	0
prem140	Gogoeta sakonak in dittu gure artian egoeran inguruan.	prem140_hyp2	Ez zaigu axola ematen gure artea.	2
prem140	Gogoeta sakonak in dittu gure artian egoeran inguruan.	prem140_hyp1	Bakoitzak duen artea bakarra da.	1
prem141	Kanpaina antikapitalistan barruan aste hontan ekimen geyo antolau dittue.	prem141_hyp2	Kanpaina antikapitalista bertan behera utzi dute, ez baizen jendea agertu.	2
prem141	Kanpaina antikapitalistan barruan aste hontan ekimen geyo antolau dittue.	prem141_hyp0	Ekimen berrien artean kontzertu bat dago.	0
prem141	Kanpaina antikapitalistan barruan aste hontan ekimen geyo antolau dittue.	prem141_hyp1	Kanpaina antikapitalistak eta kanpaina antisozialistak kontrakoak dira.	1
prem142	Helbide hoyek aldatzeko, egoitza elektronikoko “Nire Datuak” atalea sartu ber dezu.	prem142_hyp1	Helbide elektronikoak mezuak bidaltzeko erabiltzen dira.	1
prem142	Helbide hoyek aldatzeko, egoitza elektronikoko “Nire Datuak” atalea sartu ber dezu.	prem142_hyp2	Ezinezkoa da  helbideak aldatzea web orria erori delako.	2
prem142	Helbide hoyek aldatzeko, egoitza elektronikoko “Nire Datuak” atalea sartu ber dezu.	prem142_hyp0	"Nire Datuak sartu eta gero, ""OK"" botoia sakatu behar duzu."	0
prem143	Lan itteko ta harremanak izateko modua aldau du eraldaketa digitalak.	prem143_hyp1	Eraldaketa digitala mundua behar duen hurrengo aurrerapena da.	1
prem143	Lan itteko ta harremanak izateko modua aldau du eraldaketa digitalak.	prem143_hyp0	Jendeak denbora gehiago mugikorrean eta ordenagailuan irauten du.	0
prem143	Lan itteko ta harremanak izateko modua aldau du eraldaketa digitalak.	prem143_hyp2	Jendeak beti bezala lan egiten du.	2
prem144	Beti dao kejatzeko bidia, batez ere norbea daonian ahul eta laguntza inoiz ez danian perfektua izaten.	prem144_hyp0	Laguntzarekin edonork edozer egin dezake.	0
prem144	Beti dao kejatzeko bidia, batez ere norbea daonian ahul eta laguntza inoiz ez danian perfektua izaten.	prem144_hyp2	Ez dago inor ahul, lan egin nahi ez duen jendea baizik.	2
prem144	Beti dao kejatzeko bidia, batez ere norbea daonian ahul eta laguntza inoiz ez danian perfektua izaten.	prem144_hyp1	Guztiok behar dugu laguntza noizbehinka.	1
prem145	Ez zekiyen hilda zeola.	prem145_hyp2	Ez zegoen hilda, lotan zegoen.	2
prem145	Ez zekiyen hilda zeola.	prem145_hyp1	Hilik dauden pertsonak ez dira mugitzen.	1
prem145	Ez zekiyen hilda zeola.	prem145_hyp0	Hil zegoela zirudien.	0
prem146	Ziharo hunkituta geldittu nitzan ustekabeko agur honekin.	prem146_hyp2	Ezusteko horri buruz duela aste ugari izen nuen berri.	2
prem146	Ziharo hunkituta geldittu nitzan ustekabeko agur honekin.	prem146_hyp1	Ezustekoak onak edo txarrak izan daitezke.	1
prem146	Ziharo hunkituta geldittu nitzan ustekabeko agur honekin.	prem146_hyp0	Zorionez ezusteko ona izan zen.	0
prem147	Samsungek badu smart school bat eta proposatzeu klasiak ematia bere Samsung Gear VR betaurrekuekin eta MagiclWB S2 arbelekin.	prem147_hyp1	Samsung telebistak, mugikorrak eta kamerak egiten du.	1
prem147	Samsungek badu smart school bat eta proposatzeu klasiak ematia bere Samsung Gear VR betaurrekuekin eta MagiclWB S2 arbelekin.	prem147_hyp0	Samsung munduko klase teknologikoena edukiko du.	0
prem147	Samsungek badu smart school bat eta proposatzeu klasiak ematia bere Samsung Gear VR betaurrekuekin eta MagiclWB S2 arbelekin.	prem147_hyp2	Samsung ezin du klaseak eman VR betaurrekoekin, haurrak jolasten egongo zirelako.	2
prem148	Getaiko hizkera ta ahozko ondaria biltzen dittun GETAIKO AHOTSAK egitasmuan emaitza da GETAIKO EUSKERA liburua.	prem148_hyp0	GETAIKO EUSKERA liburuan Getariako hizkera aurkitu daiteke.	0
prem148	Getaiko hizkera ta ahozko ondaria biltzen dittun GETAIKO AHOTSAK egitasmuan emaitza da GETAIKO EUSKERA liburua.	prem148_hyp2	GETAIKO EUSKERA liburuan Bizkaiko euskara jasotzen da.	2
prem148	Getaiko hizkera ta ahozko ondaria biltzen dittun GETAIKO AHOTSAK egitasmuan emaitza da GETAIKO EUSKERA liburua.	prem148_hyp1	Ez zait gustatzen GETAIKO EUSKERA liburua.	1
prem149	Digitalizaziyuan hasieratan, webguniak sortu zian, eta komunikaziyua demokratizatzeko aukerak eskeini zittuen.	prem149_hyp0	Digitalizazioaren hastapenetan, webguneak ezagunagoak bihurtu ziren.	0
prem149	Digitalizaziyuan hasieratan, webguniak sortu zian, eta komunikaziyua demokratizatzeko aukerak eskeini zittuen.	prem149_hyp1	Digitalazioa orain dela asko gertatu zen.	1
prem149	Digitalizaziyuan hasieratan, webguniak sortu zian, eta komunikaziyua demokratizatzeko aukerak eskeini zittuen.	prem149_hyp2	Digitalazio hasieran, komunikazio aukerak suntsitu ziren.	2
prem150	Sari-banaketarako bi neska gazte azaldu zian, sarrera euskeraz eta tarteka ere bai, baina eduki nagusiya espainolez.	prem150_hyp1	Sari-banaketa Lekeition izan zen.	1
prem150	Sari-banaketarako bi neska gazte azaldu zian, sarrera euskeraz eta tarteka ere bai, baina eduki nagusiya espainolez.	prem150_hyp2	Neskek ingelesez hitz egin zuten sari-banaketan.	2
prem150	Sari-banaketarako bi neska gazte azaldu zian, sarrera euskeraz eta tarteka ere bai, baina eduki nagusiya espainolez.	prem150_hyp0	Neskek gehiago hitz egin zuten gaztelaniaz euskaraz baino.	0
prem151	Guztiz gomendagarriya da San Anton mendiya (xagua) ezautzia.	prem151_hyp1	San Anton Mendia Espainian dago.	1
