prem_id	premise	hypothesis_id	hypothesis	label
prem98	Eskuadiko Kutxak oino zerga-aitorpenain iteko eskuara maiten eztin langile at zarri du Antiguako Matia karrikako adarrian, Donostin.	prem98_hyp2	Euskadiko Kutxako Antiguako Matia kaleko sukurtsaleko langileek euskaraz bakarrik hitz egiten dute.	2
prem99	Eizainen arteko omoriak jasangarrio iten du guzia.	prem99_hyp0	Erizainek bere artean bromak egiten badituzte, dena hobeto eramaten da.	0
prem99	Eizainen arteko omoriak jasangarrio iten du guzia.	prem99_hyp1	Erizainak umore onez egoteak asko laguntzen die pazienteei.	1
prem99	Eizainen arteko omoriak jasangarrio iten du guzia.	prem99_hyp2	Erizainek umorea erabiltzeko debekua dute.	2
prem100	Pandemiak eakarri itin ageiko kalteez gain, gertatu zenak iziarri azpimarratu ta azaleatu tu Europar Batasunain ahuleziak ta, bertziak bertze, salatu tu Europako berrikuntza teknologikuain dekadentzia ta lidertza industrialik ez zaitia.	prem100_hyp0	Gertatutakoak garbi utzi du, pandemiak eragindako kalteez bestealde, Europar Batasuna ahula dela eta ez dela berrikuntza teknologiko eta industrialaren munduko liderra.	0
prem100	Pandemiak eakarri itin ageiko kalteez gain, gertatu zenak iziarri azpimarratu ta azaleatu tu Europar Batasunain ahuleziak ta, bertziak bertze, salatu tu Europako berrikuntza teknologikuain dekadentzia ta lidertza industrialik ez zaitia.	prem100_hyp1	Gertatutakoak garbi utzi du, pandemiak eragindako kalteak direla medio, Europar Batasunak munduan berrikuntza teknologiko eta industrialaren lidergoa berreskuratu behar duela.	1
prem100	Pandemiak eakarri itin ageiko kalteez gain, gertatu zenak iziarri azpimarratu ta azaleatu tu Europar Batasunain ahuleziak ta, bertziak bertze, salatu tu Europako berrikuntza teknologikuain dekadentzia ta lidertza industrialik ez zaitia.	prem100_hyp2	Gertatutakoak garbi utzi du, pandemiak eragindako kalteez gain, Europar Batasuna ahula dela baina berrikuntza teknologiko eta industrialaren munduko liderra dela.	2
prem101	Postuik lortzen eztuten presunak iguikatze-zerrendan sartzen dira, zozketain ber ordrian.	prem101_hyp0	Plazarik lortu ezean, itxaronzerrendan sartuko zara, zozketaren ordena mantenduz.	0
prem101	Postuik lortzen eztuten presunak iguikatze-zerrendan sartzen dira, zozketain ber ordrian.	prem101_hyp1	Plaza eskuratzen ez duten pertsonek zozketa batean parte hartzeko aukera dute.	1
prem101	Postuik lortzen eztuten presunak iguikatze-zerrendan sartzen dira, zozketain ber ordrian.	prem101_hyp2	Plazarik eskuratzen ez baduzu, zozketa batean sartuko zara, itxaronzerrendako hurrenkera erabikitzeko.	2
prem102	Ezpagira iduikatzen, iduikatuak zanen gira.	prem102_hyp2	Ez bagara irudikatzen, guri buruzko irudikapenak existitzeari utziko dio.	2
prem102	Ezpagira iduikatzen, iduikatuak zanen gira.	prem102_hyp0	Geuk geure burua irudikatzen ez badugu, besteek irudikatuko gaituzte.	0
prem102	Ezpagira iduikatzen, iduikatuak zanen gira.	prem102_hyp1	Ez bagara irudikatzen, guri buruzko iritzi okerrak ugarituko dira.	1
prem103	Eusko Jaurlaitzak azpimarratu du 2003an (bi mila ta hiuan) hasi zela Ertzaintza Tratu Txarren Prebentzioaindako Protokola zartzen arrastatuen lege-bermia indartzeko.	prem103_hyp0	Ertzaintza Tratu Txarren Prebentziorako Protokoloa 2003tik dago indarrean atxilotuen eskubideak bermatzeko, Eusko Jaurlaritzaren arabera.	0
prem103	Eusko Jaurlaitzak azpimarratu du 2003an (bi mila ta hiuan) hasi zela Ertzaintza Tratu Txarren Prebentzioaindako Protokola zartzen arrastatuen lege-bermia indartzeko.	prem103_hyp1	Eusko Jaurlaritza 2003ko urtarrilean hasi zen Ertzaintza Tratu Txarren Prebentziorako Protokoloa lantzen atxilotuen lege-bermea indartzeko.	1
prem103	Eusko Jaurlaitzak azpimarratu du 2003an (bi mila ta hiuan) hasi zela Ertzaintza Tratu Txarren Prebentzioaindako Protokola zartzen arrastatuen lege-bermia indartzeko.	prem103_hyp2	Eusko Jaurlaritzaren esanetan, Ertzaintza Tratu Txarren Prebentziorako Protokoloa 2003an hasi zen ezartzen, presoen askatze prozesua arintzeko.	2
prem104	Heteopatriarkatuain kalte-ordainak etxen barnetan dira, ta amodio erromantikuan altxatuak zan dien harreman afektibo-sexualak dira hoin espresiuak.	prem104_hyp0	Maitasun erromantikoan eraikitako harreman afektibo-sexualek frogatzen dute heteropatriarkatuaren eragina nonahi dela.	0
prem104	Heteopatriarkatuain kalte-ordainak etxen barnetan dira, ta amodio erromantikuan altxatuak zan dien harreman afektibo-sexualak dira hoin espresiuak.	prem104_hyp1	Maitasun erromantikoan eraikitako harreman afektibo-sexualek adierazten dutena aintzat hartu behar da.	1
prem104	Heteopatriarkatuain kalte-ordainak etxen barnetan dira, ta amodio erromantikuan altxatuak zan dien harreman afektibo-sexualak dira hoin espresiuak.	prem104_hyp2	Maitasun erromantikoan eraikitako harreman afektibo-sexualak heteropatriarkatuaren aurka borrokatzera ohituta daude.	2
prem105	Ebook-ian leitu utan lehen librua zan da ta gustukua zan dut espeientzia	prem105_hyp1	Ez nuen espero ebook-ean irakurriko nuen lehen liburua hain esperientzia polita izatea.	1
prem105	Ebook-ian leitu utan lehen librua zan da ta gustukua zan dut espeientzia	prem105_hyp2	Ebook formatuko liburu bat jada irakurri arren, gustatu zait esperientzia.	2
prem105	Ebook-ian leitu utan lehen librua zan da ta gustukua zan dut espeientzia	prem105_hyp0	Hau ebook formatuan irakurri dudan liburu bakarra da eta atsegin zen esperientzia. 	0
prem106	Masteizazione lanian uaiko huntan e Andy Hippy Baldwin aitu da, Londresko Metropoliz ztüdiuan.	prem106_hyp1	Andy Hippy Baldwin-ek masterizazio lan guztia Londreseko Metropolis estudioan egin du.	1
prem106	Masteizazione lanian uaiko huntan e Andy Hippy Baldwin aitu da, Londresko Metropoliz ztüdiuan.	prem106_hyp0	Londreseko Metropolis estudioko Andy Hippy Baldwin-ek berriro lagundu du masterizazio lanean.	0
prem106	Masteizazione lanian uaiko huntan e Andy Hippy Baldwin aitu da, Londresko Metropoliz ztüdiuan.	prem106_hyp2	Masterizazio lanean lehenbizikoz aritu da Andy Hippy Baldwin, Londreseko Metropolis estudioan.	2
prem107	2018ko (bi mila ta hemezortziko) abenduain 4an (lauian) sozietateain izena ta xedia kamiatu zitin, bee aktibitate-arlua Ibar Ezkerreat ta Txorierriat hedatzeko xedez.	prem107_hyp0	2018ko urte bukaeran aldatu ziren sozietatearen izena eta xedea, bere ekintzak Ibar Ezkerrean eta Txorierrian ere eskaintzeko xedearekin.	0
prem107	2018ko (bi mila ta hemezortziko) abenduain 4an (lauian) sozietateain izena ta xedia kamiatu zitin, bee aktibitate-arlua Ibar Ezkerreat ta Txorierriat hedatzeko xedez.	prem107_hyp1	2018ko urtean sozietatearen izena eta xedea aldatzeaz gain, jarduera mota ere aldatu zuen.	1
prem107	2018ko (bi mila ta hemezortziko) abenduain 4an (lauian) sozietateain izena ta xedia kamiatu zitin, bee aktibitate-arlua Ibar Ezkerreat ta Txorierriat hedatzeko xedez.	prem107_hyp2	2018ko abenduaren 4an sozietatearen izena eta xedea aldatu zituen, bere jarduera-eremua Bilboko eremu guztietara hedatzeko asmoarekin. 	2
prem108	Sai banaketa hunek eskuaratik iten den itzulpengintza baliuan zartzia du xede.	prem108_hyp0	Sari banaketa honen xedea euskaratik egiten den itzulpenen balioa goraipatzea da.	0
prem108	Sai banaketa hunek eskuaratik iten den itzulpengintza baliuan zartzia du xede.	prem108_hyp1	Sari banaketa honen helburu bakarra euskaratik egindako itzulpengintza balioan jartzea da.	1
prem108	Sai banaketa hunek eskuaratik iten den itzulpengintza baliuan zartzia du xede.	prem108_hyp2	Sari banaketa honek euskarara egindako itzulpengintza balioan jartzea du helburu.	2
prem109	Badu aspaldi sartu ginen kalapita huntan ta deia ezta gielat iten ahal.	prem109_hyp0	Aspalditik dugu istilu hau eta ezin dugu atzera egin.	0
prem109	Badu aspaldi sartu ginen kalapita huntan ta deia ezta gielat iten ahal.	prem109_hyp1	Aspaldi hasi ginen borrokatzen eta ez dugu irabazteko modurik.	1
prem109	Badu aspaldi sartu ginen kalapita huntan ta deia ezta gielat iten ahal.	prem109_hyp2	Orain dela gutxi sartu ginen borroka honetan eta ez du atzera bueltarik.	2
prem110	Eskuidiak erdiesteko lege at hautsi ber da aldioro.	prem110_hyp0	Eskubide gehiago erdietsi nahi izanez gero, debekatuta dagoen zerbait egin behar da beti.	0
prem110	Eskuidiak erdiesteko lege at hautsi ber da aldioro.	prem110_hyp2	Eskubide gehiago beti lortzen dira legeak errespetatzen badira.	2
prem110	Eskuidiak erdiesteko lege at hautsi ber da aldioro.	prem110_hyp1	Zenbat eta lege gehiago hautsi, orduan eta eskubide gehiago irabazi.	1
prem111	Gidaiak datu inteesgarriak man tu ta biziki jostaarria zan da.	prem111_hyp0	Gidariak eskaini dituen datu interesgarriek esperientzia entretenigarri bihurtu dute.	0
prem111	Gidaiak datu inteesgarriak man tu ta biziki jostaarria zan da.	prem111_hyp1	Gidaria entretenitu da beretzat interesgarria izan diren datuak emanez.	1
prem111	Gidaiak datu inteesgarriak man tu ta biziki jostaarria zan da.	prem111_hyp2	Gidariak eskainitako datuen interesa eskasekoa izan arren, esperientzia entretenigarria izan da.	2
prem112	Aspaldiko ametsa zen Praga zautzia.	prem112_hyp0	Praga ezagutzeko gogo handia izan du denbora luzez.	0
prem112	Aspaldiko ametsa zen Praga zautzia.	prem112_hyp1	Praga ezagutu duela amestu du.	1
prem112	Aspaldiko ametsa zen Praga zautzia.	prem112_hyp2	Praga ezagutzen du aspalditik.	2
prem113	Eskuarain mundian ibilki gienok biziki untsa baakigu zoin akiaarria den gue inteesen defentsa.	prem113_hyp1	Euskararen munduan gabiltzanok gure interesak defendatzeaz nekatuta gaude.	1
prem113	Eskuarain mundian ibilki gienok biziki untsa baakigu zoin akiaarria den gue inteesen defentsa.	prem113_hyp0	Euskararen munduan gabiltzanok badakigu gure interesak defentatzeak nola nekatzen duen.	0
prem113	Eskuarain mundian ibilki gienok biziki untsa baakigu zoin akiaarria den gue inteesen defentsa.	prem113_hyp2	Euskararen munduan gabiltzanok ongi pasatzen dugu gure interesak defendatuz.	2
prem114	Amazonek dronekilan banaketak iteko patentia sartu du.	prem114_hyp1	Amazonek patenteak sartzeko dronak banatu ditu.	1
prem114	Amazonek dronekilan banaketak iteko patentia sartu du.	prem114_hyp0	Paketeak dronekin banatzeko patentea bidali du Amazonek.	0
prem114	Amazonek dronekilan banaketak iteko patentia sartu du.	prem114_hyp2	Amazon dronekin banaketak egiteko patentea noiz sartu zain dago.	2
prem115	Santutxuar ainitz hurbildu da Gaztetxe inguruat zarratziain kontra protesta iteko.	prem115_hyp0	Santutxun bizi den jende asko etorri da gaztetxea irekita mantentzeko eskatzera.	0
prem115	Santutxuar ainitz hurbildu da Gaztetxe inguruat zarratziain kontra protesta iteko.	prem115_hyp1	Santutxuar ugarik inguratu dute gaztetxea itxieraren aurka protestatzeko.	1
prem115	Santutxuar ainitz hurbildu da Gaztetxe inguruat zarratziain kontra protesta iteko.	prem115_hyp2	Santutxuar ugari hurbildu da gaztetxea ixteko eskatzera.	2
prem116	Musika biziki garrantzitsua zan da ene bizian.	prem116_hyp0	Musikaren garrantzia sumatu dut bizitzan zehar.	0
prem116	Musika biziki garrantzitsua zan da ene bizian.	prem116_hyp1	Musika oso garrantzitsua omen da bizitzan.	1
prem116	Musika biziki garrantzitsua zan da ene bizian.	prem116_hyp2	Musikak nire bizitzan duen oraingo garrantzia berria da.	2
prem117	Indarra bea natuala da, beaz hoi baliatzia zin da ona do txarra zan balio absolutu aten gisan.	prem117_hyp0	Indarra naturala denez, bere erabilera ona edo txarra den esateko modu absoluturik ez dago.	0
prem117	Indarra bea natuala da, beaz hoi baliatzia zin da ona do txarra zan balio absolutu aten gisan.	prem117_hyp1	Indarra erabiltzeaz baliatu dena ona edo txarra den esatea ezin dugu normalizatu.	1
prem117	Indarra bea natuala da, beaz hoi baliatzia zin da ona do txarra zan balio absolutu aten gisan.	prem117_hyp2	Indarraren erabilera ona edo txarra den jakiteko, balio absolutuak ezin naturalagoak dira.	2
prem118	Istant zehatzetan jendiain arrapostia ta konpromisua argiki agei da.	prem118_hyp2	Une zehatzetan jendea beldurtzen da	2
prem118	Istant zehatzetan jendiain arrapostia ta konpromisua argiki agei da.	prem118_hyp0	Une zehatzetan jendeak erantzuten du arazoei.	0
prem118	Istant zehatzetan jendiain arrapostia ta konpromisua argiki agei da.	prem118_hyp1	Jendea beti dago prest edozer egiteko.	1
prem119	Gazteok Eaikitzen dinamikain baitan proposatiak zan dien 18 (hemezortzi) proiektuei karpenak itia zanen da biharko eunain xedia.	prem119_hyp0	Proiektuen artean gaztetxe berri bat eraikitzea dago.	0
prem119	Gazteok Eaikitzen dinamikain baitan proposatiak zan dien 18 (hemezortzi) proiektuei karpenak itia zanen da biharko eunain xedia.	prem119_hyp1	Gazteok Eraikitzen 2018ko martxoan sortu zen.	1
prem119	Gazteok Eaikitzen dinamikain baitan proposatiak zan dien 18 (hemezortzi) proiektuei karpenak itia zanen da biharko eunain xedia.	prem119_hyp2	Biharko ekarpena hurrengo astera mugituko da.	2
prem120	Nik bertziain hizkuntza kasten baut, bena bertziak ezpadu enia errespetatzen, harren hizkuntza mintzatzia ezta idekitze keinu at, baizik menpekotasun ta sumisio keinu at.	prem120_hyp0	Beste pertsona nire hizkuntza ez badu errespetatzen gauza bat argi dago, beren gurasoek ez zuten ondo zaindu bere semeak.	0
prem120	Nik bertziain hizkuntza kasten baut, bena bertziak ezpadu enia errespetatzen, harren hizkuntza mintzatzia ezta idekitze keinu at, baizik menpekotasun ta sumisio keinu at.	prem120_hyp1	Beste hizkuntzak ikastea ona da pertsonentzat.	1
prem120	Nik bertziain hizkuntza kasten baut, bena bertziak ezpadu enia errespetatzen, harren hizkuntza mintzatzia ezta idekitze keinu at, baizik menpekotasun ta sumisio keinu at.	prem120_hyp2	Beste hizkuntzak errespetatzea beharrezkoa da.	2
prem121	Inguune ederra da mendia ta itsasua elgartzen dien leku hau.	prem121_hyp1	Mundua leku ederrez beteta dago.	1
prem121	Inguune ederra da mendia ta itsasua elgartzen dien leku hau.	prem121_hyp2	Mendiak eta itsasoak zaborrez beteta dauda.	2
prem121	Inguune ederra da mendia ta itsasua elgartzen dien leku hau.	prem121_hyp0	Mendia eta itsasoa topatzen diren tokian edertasuna aurkitu dezakezu.	0
prem122	Bakotxain elkarte, enpresa do instituzioniain dinamika inarrosteko tresnak proposatzen dira hor.	prem122_hyp1	Dinamika aldatzea jendearen adimena irekitzen du.	1
prem122	Bakotxain elkarte, enpresa do instituzioniain dinamika inarrosteko tresnak proposatzen dira hor.	prem122_hyp0	Dinamika aldatzeko modu hoberena bestearen larruan sartzea da.	0
prem122	Bakotxain elkarte, enpresa do instituzioniain dinamika inarrosteko tresnak proposatzen dira hor.	prem122_hyp2	Dinamika aldatzea arazo asko ekarri dezake, adibidez deserosotasuna.	2
prem123	Lucia gizon batekilan esposatia da.	prem123_hyp0	Gizon bat Luciarekin ezkonduta dago.	0
prem123	Lucia gizon batekilan esposatia da.	prem123_hyp1	Gizonezkoak eta emakumeak maiz ezkontzen dira.	1
prem123	Lucia gizon batekilan esposatia da.	prem123_hyp2	Lucia dibortziatua da.	2
prem124	Ezta Eskual Herrian antzerkia Letek bezeinbat ikuspundutaik praktikatu din nehor.	prem124_hyp0	Lete sari asko irabazi zuen bere antzerki antzezlanagatik.	0
prem124	Ezta Eskual Herrian antzerkia Letek bezeinbat ikuspundutaik praktikatu din nehor.	prem124_hyp1	500 urtez egin dira antzezlanak.	1
prem124	Ezta Eskual Herrian antzerkia Letek bezeinbat ikuspundutaik praktikatu din nehor.	prem124_hyp2	Letek ez du hainbeste ikuspuntutatik lan egin.	2
prem125	Iaz delibeatu nin 40. (berrooigarren) urteburia finki ta sarri ospatu ber nila.	prem125_hyp0	Nire 40 urteurrenean munduko festa izan nuen.	0
prem125	Iaz delibeatu nin 40. (berrooigarren) urteburia finki ta sarri ospatu ber nila.	prem125_hyp1	Urteurrenak garrantzitsuak dira.	1
prem125	Iaz delibeatu nin 40. (berrooigarren) urteburia finki ta sarri ospatu ber nila.	prem125_hyp2	Nire 40 urteurrena ahaztu nuen.	2
prem126	Partiu politiko guzietako ordezkaiak ditin Administrazione Kontseiluak zuzentzen du sozietatia ta Batzar Nausia Udalbatzarra bea da.	prem126_hyp2	Udalbatzarra ez da politikariena, funtzionarioena eta herritarrena baizik.	2
prem126	Partiu politiko guzietako ordezkaiak ditin Administrazione Kontseiluak zuzentzen du sozietatia ta Batzar Nausia Udalbatzarra bea da.	prem126_hyp1	Udalbatzarra Eusko Jaurlaritzarekin batera egiten du lan.	1
prem126	Partiu politiko guzietako ordezkaiak ditin Administrazione Kontseiluak zuzentzen du sozietatia ta Batzar Nausia Udalbatzarra bea da.	prem126_hyp0	Alderdi politikoen artean PP, PNV, PSO, eta Sumar daude.	0
prem127	Hastapenetik xedia finkatu zuten: elebidun orekatuak zaitia gue haurrak.	prem127_hyp2	Ez dute seme-alabarik nahi.	2
prem127	Hastapenetik xedia finkatu zuten: elebidun orekatuak zaitia gue haurrak.	prem127_hyp0	Gure helburua da seme-alabak izatea.	0
prem127	Hastapenetik xedia finkatu zuten: elebidun orekatuak zaitia gue haurrak.	prem127_hyp1	Denon seme-alabak elebidun izan beharko zuten.	1
prem128	2016ko (bi mila ta hooitamaseiko) maiatzain 1ean (lehenian), ADES Zpeleologia Elkartiak labar-arte multxo garrantzitsua atxeman zin Lekeitioko Armintxe leizian.	prem128_hyp0	Labar-artea bisoi baten ehizari buruzkoa zen.	0
prem128	2016ko (bi mila ta hooitamaseiko) maiatzain 1ean (lehenian), ADES Zpeleologia Elkartiak labar-arte multxo garrantzitsua atxeman zin Lekeitioko Armintxe leizian.	prem128_hyp2	Labar-artea graffiti bat izan zen.	2
prem128	2016ko (bi mila ta hooitamaseiko) maiatzain 1ean (lehenian), ADES Zpeleologia Elkartiak labar-arte multxo garrantzitsua atxeman zin Lekeitioko Armintxe leizian.	prem128_hyp1	Labar-artea zaharrena K.a. 600. urtekoa da.	1
prem129	Ta ogi goxua eosi duu mormoinen etxaldian.	prem129_hyp0	Mormoiek egin duten ogia oso goxoa da.	0
prem129	Ta ogi goxua eosi duu mormoinen etxaldian.	prem129_hyp1	Ogiak ona dago bat edo bi egunetarako.	1
prem129	Ta ogi goxua eosi duu mormoinen etxaldian.	prem129_hyp2	Mormoiei erosi diegun ogia gogorra eta zapore gabekoa da	2
prem130	Tortura salatu zinuten, bena etzen hedatu berria.	prem130_hyp1	Norbait torturatzea munduko gauza txarrena da.	1
prem130	Tortura salatu zinuten, bena etzen hedatu berria.	prem130_hyp0	3 urtez egon ziren torturatzen gizajo hori.	0
prem130	Tortura salatu zinuten, bena etzen hedatu berria.	prem130_hyp2	Tortura egin zutela mundua ezustean hartu zuen.	2
prem131	Omoria biziki aldakorra da, ainitz fluktuatzen du.	prem131_hyp0	Betidanik dakigu bere umorea aldakorra dela.	0
prem131	Omoria biziki aldakorra da, ainitz fluktuatzen du.	prem131_hyp1	Pertsona baten umorea ez da beti berdina.	1
prem131	Omoria biziki aldakorra da, ainitz fluktuatzen du.	prem131_hyp2	Beti pozik dago.	2
prem132	Zenta Donostiat joaiten ahal zira garraio publikuan, do inguuko kartier batian garratu, do  parking paatu atian.	prem132_hyp0	Garraio publiko bat hartzen baduzue hartu autobusa, ez pentsa trena hartzean ere.	0
prem132	Zenta Donostiat joaiten ahal zira garraio publikuan, do inguuko kartier batian garratu, do  parking paatu atian.	prem132_hyp1	Bilbotik Donostiara autobuses garraioa ordu bat eta erdi da gutxi gora behera.	1
prem132	Zenta Donostiat joaiten ahal zira garraio publikuan, do inguuko kartier batian garratu, do  parking paatu atian.	prem132_hyp2	Ez joan Donostiara dena oso gareztia da.	2
prem133	Atseko seitan hasiko da dokumentala Uztaldi gaztetxian.	prem133_hyp0	Uztaldi gaztetxea arratsaldeetan irekita dago.	0
prem133	Atseko seitan hasiko da dokumentala Uztaldi gaztetxian.	prem133_hyp1	Uztaldi gaztetxea gazteez beteta dago.	1
prem133	Atseko seitan hasiko da dokumentala Uztaldi gaztetxian.	prem133_hyp2	Uztaldi gaztetxeari telebista apurtu zaio.	2
prem134	Monogamia fidelak hitz emaiten ditin finitze zoiontsuak eztira uste bezin usu gertatzen.	prem134_hyp2	Monogamia maitagarrien ipuinetan bezala beti amaiera zoriontsua dakar.	2
prem134	Monogamia fidelak hitz emaiten ditin finitze zoiontsuak eztira uste bezin usu gertatzen.	prem134_hyp0	Amaiera zoriontsua izateko lan egin behar duzu.	0
prem134	Monogamia fidelak hitz emaiten ditin finitze zoiontsuak eztira uste bezin usu gertatzen.	prem134_hyp1	Monogamia eta poligamia kontrakoak dira.	1
prem135	Indarrez inposatia zan den errealitate ati buru iteko indarra beharrezkua da, hasteko.	prem135_hyp0	Indarra bakarrik ez da nahikoa, iraunkortasuna ere behar da.	0
prem135	Indarrez inposatia zan den errealitate ati buru iteko indarra beharrezkua da, hasteko.	prem135_hyp1	Errealitate bati aurre egiteko lehenik prest egon behar zara.	1
prem135	Indarrez inposatia zan den errealitate ati buru iteko indarra beharrezkua da, hasteko.	prem135_hyp2	Indarrez inposatutako errealitate baten aurka lehen urratsa komunikazioa da.	2
prem136	Astialdiko Begiale ta Zuzendai kurtsoekilan betan, Eusko Jaurlaitzak luzatzen ditin Titulazione Ofizialetaik da.	prem136_hyp0	Astialdiko Begirale 150 orduko ikastaroa da eta modu estentsiboan zein intentsiboan egin daiteke.	0
prem136	Astialdiko Begiale ta Zuzendai kurtsoekilan betan, Eusko Jaurlaitzak luzatzen ditin Titulazione Ofizialetaik da.	prem136_hyp1	Ikastaroak modu hoberenak dira gauza berriak ikasteko.	1
prem136	Astialdiko Begiale ta Zuzendai kurtsoekilan betan, Eusko Jaurlaitzak luzatzen ditin Titulazione Ofizialetaik da.	prem136_hyp2	Astialdiko Begirale ikastaroa gobernu zentrala luzatutako Titulazio Ofizialen artean dago.	2
prem137	ON Bizkaia Sariek aktiitate ekonomikua ta lanpostuak sortzeko enpresek ite uten karpena goaipatze ute.	prem137_hyp1	Gaur egungo lanak gero eta aurreratuagoak dira orain dela 1000 urterekin alderatuta.	1
prem137	ON Bizkaia Sariek aktiitate ekonomikua ta lanpostuak sortzeko enpresek ite uten karpena goaipatze ute.	prem137_hyp2	Sortzen diren behin-behineko lanpostuak dira eta horregatik ez genuke premio bat eman behar.	2
prem137	ON Bizkaia Sariek aktiitate ekonomikua ta lanpostuak sortzeko enpresek ite uten karpena goaipatze ute.	prem137_hyp0	Urte honetan 1.300.000 lanpostu berriak sortu dira.	0
prem138	Plazer haundia zan zen gaineat arriatzia.	prem138_hyp1	Helburuak betetzea izugarria da	1
prem138	Plazer haundia zan zen gaineat arriatzia.	prem138_hyp0	Gora iritsi genuenean bistak ederrak ziren.	0
prem138	Plazer haundia zan zen gaineat arriatzia.	prem138_hyp2	Ez genuen gora iritsi Mikelek hanka apurtu zuelako.	2
prem139	Kurtso zehatzak antolatiak zanen dira urtian zehar gai desberdinen lantzeko: espaziuak, pzikomotrizitatia...	prem139_hyp0	Ikastaroen artean arte moderno abstraktua hoberena da, Mikel dagoeneko izena eman du.	0
prem139	Kurtso zehatzak antolatiak zanen dira urtian zehar gai desberdinen lantzeko: espaziuak, pzikomotrizitatia...	prem139_hyp1	Ikastaroen helburua beti da jendeari gauza berriak irkatea.	1
prem139	Kurtso zehatzak antolatiak zanen dira urtian zehar gai desberdinen lantzeko: espaziuak, pzikomotrizitatia...	prem139_hyp2	Ikastaroak alferrikakoak dira, jendea ez duelako ezer ikasten ez badute lan egiten.	2
prem140	Gogoeta sakonak inak tu gue arteain egoerai buruz.	prem140_hyp0	Gurfe arteari buruz asko hitz egin dugu.	0
prem140	Gogoeta sakonak inak tu gue arteain egoerai buruz.	prem140_hyp1	Bakoitzak duen artea bakarra da.	1
prem140	Gogoeta sakonak inak tu gue arteain egoerai buruz.	prem140_hyp2	Ez zaigu axola ematen gure artea.	2
prem141	Kanpaina antikapitalistain barnian aste huntan iniziatiba geio antolatu tuzte.	prem141_hyp0	Ekimen berrien artean kontzertu bat dago.	0
prem141	Kanpaina antikapitalistain barnian aste huntan iniziatiba geio antolatu tuzte.	prem141_hyp1	Kanpaina antikapitalistak eta kanpaina antisozialistak kontrakoak dira.	1
prem141	Kanpaina antikapitalistain barnian aste huntan iniziatiba geio antolatu tuzte.	prem141_hyp2	Kanpaina antikapitalista bertan behera utzi dute, ez baizen jendea agertu.	2
prem142	"Helbide hoiek kamiatzeko, egoitza elektronikoko "" Ene Datuak "" sekzioat sartu be uzu."	prem142_hyp0	"Nire Datuak sartu eta gero, ""OK"" botoia sakatu behar duzu."	0
prem142	"Helbide hoiek kamiatzeko, egoitza elektronikoko "" Ene Datuak "" sekzioat sartu be uzu."	prem142_hyp2	Ezinezkoa da  helbideak aldatzea web orria erori delako.	2
prem142	"Helbide hoiek kamiatzeko, egoitza elektronikoko "" Ene Datuak "" sekzioat sartu be uzu."	prem142_hyp1	Helbide elektronikoak mezuak bidaltzeko erabiltzen dira.	1
prem143	Lan iteko ta harremanak zaiteko manera kamiatu du trasformazione digitalak.	prem143_hyp0	Jendeak denbora gehiago mugikorrean eta ordenagailuan irauten du.	0
prem143	Lan iteko ta harremanak zaiteko manera kamiatu du trasformazione digitalak.	prem143_hyp1	Eraldaketa digitala mundua behar duen hurrengo aurrerapena da.	1
prem143	Lan iteko ta harremanak zaiteko manera kamiatu du trasformazione digitalak.	prem143_hyp2	Jendeak beti bezala lan egiten du.	2
prem144	Beti bada kexatzeko manera, sustut bakotxa delaik ahul ta launtza nehoiz ez delaik perfektia zaiten.	prem144_hyp0	Laguntzarekin edonork edozer egin dezake.	0
prem144	Beti bada kexatzeko manera, sustut bakotxa delaik ahul ta launtza nehoiz ez delaik perfektia zaiten.	prem144_hyp1	Guztiok behar dugu laguntza noizbehinka.	1
prem144	Beti bada kexatzeko manera, sustut bakotxa delaik ahul ta launtza nehoiz ez delaik perfektia zaiten.	prem144_hyp2	Ez dago inor ahul, lan egin nahi ez duen jendea baizik.	2
prem145	Etzakien hilik zela.	prem145_hyp1	Hilik dauden pertsonak ez dira mugitzen.	1
prem145	Etzakien hilik zela.	prem145_hyp0	Hil zegoela zirudien.	0
prem145	Etzakien hilik zela.	prem145_hyp2	Ez zegoen hilda, lotan zegoen.	2
prem146	Guziz hunkitua gelditu nintzan sorpresa agur hunekilan.	prem146_hyp1	Ezustekoak onak edo txarrak izan daitezke.	1
prem146	Guziz hunkitua gelditu nintzan sorpresa agur hunekilan.	prem146_hyp0	Zorionez ezusteko ona izan zen.	0
prem146	Guziz hunkitua gelditu nintzan sorpresa agur hunekilan.	prem146_hyp2	Ezusteko horri buruz duela aste ugari izen nuen berri.	2
prem147	Samsungek bau smart school bat ta proposatzen du kurtsuak maitia bee Samsung Gear VR beilaunekilan ta MagiclWB S2 arbelaikilan.	prem147_hyp2	Samsung ezin du klaseak eman VR betaurrekoekin, haurrak jolasten egongo zirelako.	2
prem147	Samsungek bau smart school bat ta proposatzen du kurtsuak maitia bee Samsung Gear VR beilaunekilan ta MagiclWB S2 arbelaikilan.	prem147_hyp0	Samsung munduko klase teknologikoena edukiko du.	0
prem147	Samsungek bau smart school bat ta proposatzen du kurtsuak maitia bee Samsung Gear VR beilaunekilan ta MagiclWB S2 arbelaikilan.	prem147_hyp1	Samsung telebistak, mugikorrak eta kamerak egiten du.	1
